2,2,2,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.00384887449217303
2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0434158451948087
1,2,2,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0788881125155803
2,2,2,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,-0.0298542713057825
1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0521154840254195
2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,-0.0538092278767471
2,2,2,1,2,2,3,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,-0.00415571039966417
2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,-0.0686790578537278
2,2,2,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,0.0405636548614993
2,2,1,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,0.0133901711336232
2,2,2,1,2,2,3,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.00153222255463595
2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,0.0316513114000051
3,2,2,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,0.0404469304382343
2,1,2,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0249863143445769
2,3,2,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0249113657734301
2,2,3,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,0.0381725796060873
2,2,2,0,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.018229109838831
2,2,2,2,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0272614906393345
2,2,2,1,1,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,0.0155871145537846
2,2,2,1,3,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0159954513752087
2,2,2,1,2,1,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0246526450119835
2,2,2,1,2,3,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0192090721163267
2,2,2,1,2,2,4,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.00675522063786575
2,2,2,1,2,2,3,3,2,1,2,1,2,1,1,2,1,2,2,2,2,1,0.0173126969765387
2,2,2,1,2,2,3,2,1,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.00559117589595146
2,2,2,1,2,2,3,2,3,1,2,1,2,1,1,2,1,2,2,2,2,1,-0.0233422686012409
2,2,2,1,2,2,3,2,2,0,2,1,2,1,1,2,1,2,2,2,2,1,0.0103946101866774
2,2,2,1,2,2,3,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,-0.0162902856623746
2,2,2,1,2,2,3,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,0.0113173928107556
2,2,2,1,2,2,3,2,2,1,3,1,2,1,1,2,1,2,2,2,2,1,-0.0192592345760087
2,2,2,1,2,2,3,2,2,1,2,0,2,1,1,2,1,2,2,2,2,1,-0.0164852617201713
2,2,2,1,2,2,3,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,0.00951247662596615
2,2,2,1,2,2,3,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,0.0206609344770077
2,2,2,1,2,2,3,2,2,1,2,1,3,1,1,2,1,2,2,2,2,1,-0.0163541330555729
2,2,2,1,2,2,3,2,2,1,2,1,2,0,1,2,1,2,2,2,2,1,0.0131401074039877
