1,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,3,3,1,0.905524
2,1,2,2,1,3,1,3,2,2,2,2,2,2,3,3,4,3,1,3,2,2,3,0.958556
2,1,2,2,1,3,1,3,2,2,2,3,3,1,2,2,3,2,2,2,4,2,1,0.459006
2,1,3,3,1,2,2,2,1,1,3,1,1,2,2,2,3,3,1,3,4,2,1,0.857383
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,1,0.884574
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,2,6,0.895244
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,3,2,0.890372
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,1,3,1,0.916603
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,2,2,1,0.890294
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3,2,2,6,0.888245
2,1,3,3,1,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,2,2,5,0.920802
2,1,3,3,1,2,2,2,2,2,3,2,2,2,2,2,3,3,1,2,2,2,4,0.910259
2,2,1,2,1,3,1,3,2,2,2,2,2,2,2,2,3,4,2,2,2,4,1,0.698314
2,2,1,2,1,3,1,3,2,2,2,2,2,3,1,1,4,2,2,4,4,4,1,0.524783
2,2,2,2,1,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,3,3,1,0.942084
2,2,2,2,1,2,1,3,2,2,3,3,3,2,2,2,4,2,2,2,4,2,1,0.604102
2,2,2,2,1,3,1,3,2,2,2,1,2,2,2,2,3,3,2,2,4,2,1,0.664163
2,2,2,2,1,3,1,3,2,2,2,2,1,2,2,2,3,3,1,4,2,2,1,0.803174
2,2,2,2,1,3,1,3,2,2,2,2,2,2,1,2,3,3,1,3,2,4,1,0.819787
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,2,3,1,2,4,2,1,0.809697
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,0.756755
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,2,2,2,1,0.843013
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,2,2,4,3,0.847796
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,2,4,4,1,0.763723
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,2,2,2,0.871101
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,2,4,16,0.916472
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,2,5,1,0.850942
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,3,2,4,0.863666
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,3,3,729,0.897529
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,3,4,2,0.88305
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,4,4,2,0.80474
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,4,2,2,1,0.861454
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,4,2,4,22,0.941596
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,4,4,2,1,0.794482
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,4,4,4,1,0.813903
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,4,1,3,2,4,1,0.895709
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,4,3,1,3,2,2,1,0.879877
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,3,3,3,1,2,2,2,1,0.865023
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,3,3,3,1,3,3,4,8,0.904833
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,3,3,3,1,3,4,4,1,0.839402
2,2,2,2,1,3,1,3,2,2,2,2,2,2,3,2,3,3,1,3,2,4,1,0.905886
2,2,2,2,1,3,1,3,2,2,2,2,2,2,3,2,3,3,1,3,3,4,1,0.898208
2,2,2,2,1,3,1,3,2,2,2,2,2,2,3,2,3,3,1,3,4,2,1,0.869727
2,2,2,2,1,3,1,3,2,2,2,2,2,2,3,2,3,3,1,4,2,4,1,0.923529
2,2,2,2,1,3,1,3,2,2,2,2,3,1,3,1,2,3,1,3,3,2,1,0.782017
2,2,2,2,1,3,1,3,2,2,2,3,2,2,2,2,3,3,1,3,3,4,1,0.913069
2,2,2,2,1,3,1,3,2,2,2,3,2,2,3,1,2,3,1,3,4,1,1,0.731326
2,2,2,2,1,3,1,3,2,2,3,2,2,2,2,2,2,2,2,4,2,4,1,0.827864
2,2,2,2,1,3,1,3,2,3,2,2,2,2,2,2,3,3,1,4,2,4,1,0.940274
2,2,2,2,1,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0.713419
2,2,2,2,1,3,1,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,0.740336
2,2,2,2,1,4,1,3,2,2,2,2,2,2,2,2,3,3,1,3,3,2,1,0.835364
2,2,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0.814986
2,2,2,2,2,1,2,2,2,2,2,3,3,1,3,1,3,3,1,2,2,3,1,0.816006
2,2,2,2,2,1,2,3,1,1,3,2,2,3,3,1,2,2,3,3,2,4,1,0.808933
2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,1,3,2,2,1,0.910084
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,1,2,3,3,3,4,1,0.85391
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,1,1,1,3,1,0.77271
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,2,2,35,0.873407
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,2,3,45,0.923587
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,3,3,20,0.937814
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,3,4,1,0.914893
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,3,2,2,1,3,3,3,5,0.942952
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,3,2,2,1,4,2,4,1,0.877212
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,3,3,3,1,1,3,1,1,0.899464
