1,2,2,2,1,3,1,3,2,2,2,2,2,2,2,3,2,2,2,4,2,4,1,0.729782
1,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,3,3,3,0.905524
2,1,2,2,1,3,1,3,2,2,2,1,1,3,2,2,4,3,1,3,2,2,3,0.881222
2,1,2,2,1,3,1,3,2,2,2,2,2,2,3,3,4,3,1,3,2,2,8,0.958556
2,1,2,2,1,3,1,3,2,2,2,2,2,2,3,3,4,3,1,3,3,3,1,0.928108
2,1,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,1,3,3,3,1,1,0.648125
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,2,5,0.895244
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,1,1,0.81513
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,1,3,1,0.916603
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3,2,2,1,0.888245
2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,4,1,1,1,0.840596
2,1,3,3,1,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3,3,1,0.730013
2,1,3,3,1,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,2,2,12,0.920802
2,1,3,3,1,2,2,2,2,2,2,2,3,2,3,2,3,5,1,1,3,1,1,0.884211
2,1,3,3,1,2,2,2,2,2,3,2,2,2,2,2,3,3,1,2,2,2,8,0.910259
2,2,1,2,1,3,1,3,2,2,2,2,2,2,2,2,4,4,2,2,4,2,1,0.555664
2,2,2,1,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,3,3,3,1,0.874813
2,2,2,2,1,3,1,2,2,2,2,2,1,1,3,3,2,2,2,3,1,5,1,0.510105
2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,3,3,1,3,4,4,2,0.79282
2,2,2,2,1,3,1,3,1,2,2,2,3,3,1,1,3,3,1,3,4,4,1,0.687673
2,2,2,2,1,3,1,3,2,1,2,2,2,2,2,2,3,3,1,3,4,2,1,0.772122
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,2,2,2,0.871101
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,2,3,1,0.922075
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,2,4,31,0.916472
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,2,5,1,0.850942
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,3,2,1,0.863666
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,3,3,666,0.897529
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,3,4,4,0.88305
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,3,4,4,1,0.80474
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,3,3,1,4,2,4,52,0.941596
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,4,2,2,2,2,4,1,0.658829
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,3,3,3,1,3,3,4,4,0.904833
2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,3,3,3,1,4,4,3,1,0.864351
2,2,2,2,1,3,1,3,2,2,2,2,2,2,3,2,3,4,2,2,2,4,1,0.788905
2,2,2,2,1,3,1,3,2,2,2,2,2,3,3,1,2,3,2,3,2,4,1,0.890155
2,2,2,2,1,3,1,3,2,2,2,3,2,2,2,2,3,3,1,3,3,3,2,0.919108
2,2,2,2,1,3,1,3,2,2,2,3,2,2,2,2,3,3,1,3,3,4,1,0.913069
2,2,2,2,1,3,1,3,2,2,2,3,2,2,2,2,3,3,1,4,4,4,1,0.80621
2,2,2,2,1,3,1,3,2,2,3,2,2,2,2,2,3,3,1,4,2,2,1,0.867085
2,2,2,2,1,3,1,3,2,3,2,2,2,2,2,2,3,3,1,4,2,4,1,0.940274
2,2,2,2,1,3,1,4,2,3,3,3,1,3,1,2,3,3,1,2,2,5,1,0.90457
2,2,2,2,1,4,1,3,2,2,2,2,1,3,1,1,3,3,1,3,4,4,1,0.7717
2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,1,3,2,2,1,0.910084
2,2,2,2,2,2,1,3,1,1,2,3,1,2,2,2,2,2,1,3,1,3,1,0.845406
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,1,3,3,1,0.908089
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,2,2,13,0.873407
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,2,3,51,0.923587
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,2,3,3,24,0.937814
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,2,2,3,2,3,1,0.919114
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,3,2,2,1,3,3,3,11,0.942952
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,3,2,2,1,3,3,4,1,0.928391
2,2,2,2,2,2,1,3,1,1,3,3,1,2,2,3,3,3,1,1,3,1,1,0.899464
2,2,2,2,2,2,1,3,1,1,3,3,1,3,2,2,3,3,1,2,2,3,1,0.961625
2,2,2,2,2,2,1,3,1,2,3,3,1,2,2,2,2,2,2,2,2,3,11,0.929792
2,2,2,2,2,2,1,4,1,1,3,3,1,2,2,2,2,2,2,2,2,2,1,0.846371
2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,1,3,1,3,3,0.848844
2,2,2,2,2,2,2,3,1,1,3,2,2,3,3,1,3,3,2,2,1,3,1,0.858617
2,2,2,2,2,3,1,3,2,2,2,2,2,2,2,2,3,3,1,4,2,4,1,0.903671
2,2,2,3,1,3,1,3,2,2,2,3,3,1,2,2,3,3,1,4,2,2,1,0.826391
2,2,2,3,1,4,2,2,2,2,2,2,2,2,2,2,3,3,1,4,4,2,1,0.680661
2,2,3,2,1,3,1,3,2,3,1,1,2,2,2,2,3,3,1,3,3,4,1,0.744126
