2,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,3,1,0.882131
2,2,3,1,4,3,2,2,2,2,2,2,2,2,2,2,1,4,5,3,1,3,4,0.866135
2,2,4,1,3,3,2,2,2,2,2,2,2,2,2,2,1,3,4,4,2,4,1,0.816074
2,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,3,4,1,4,1,0.867571
2,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,1,3,4,4,2,3,4,0.878954
2,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,2,3,1,0.850287
2,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,2,4,18,0.860834
2,3,3,1,3,3,2,2,2,2,2,3,3,3,1,3,1,4,4,4,1,5,6,0.912414
2,3,3,1,3,3,2,2,2,2,2,3,3,3,1,3,1,5,5,5,2,4,2,0.921129
2,3,3,1,4,3,2,2,2,2,2,2,2,2,2,2,1,3,5,3,1,3,8,0.899877
2,3,3,1,4,3,2,2,2,2,2,2,2,2,2,2,1,4,6,4,2,2,1,0.855674
3,2,2,1,3,3,2,2,2,2,2,3,3,1,1,2,1,5,3,5,2,5,1,0.803351
3,2,3,1,2,3,2,2,2,1,3,2,3,1,1,3,1,4,4,3,2,3,1,0.662391
3,2,3,1,3,2,2,2,2,2,2,3,3,1,1,2,1,4,3,3,2,3,1,0.709272
3,2,3,1,3,3,1,2,2,2,2,3,3,1,1,2,1,4,3,5,2,3,1,0.841248
3,2,3,1,3,3,2,1,2,2,2,3,3,1,1,2,1,4,4,3,2,3,1,0.83774
3,2,3,1,3,3,2,1,2,2,2,3,3,1,1,2,1,4,4,4,1,3,4,0.872056
3,2,3,1,3,3,2,2,2,2,1,3,3,1,1,2,1,5,5,5,2,3,1,0.814211
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,1,1,4,4,4,2,3,1,0.830037
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,3,3,4,2,4,1,0.85942
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,3,1,3,1,0.856293
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,3,17,0.887507
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,4,895,0.891293
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,2,3,1,0.885583
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,5,1,3,2,0.885246
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,5,1,5,1,0.833996
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,5,2,3,3,0.89064
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,5,2,5,1,0.865481
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,5,4,1,3,3,0.875626
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,5,5,2,3,1,0.882061
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,5,3,5,2,5,1,0.864265
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,5,4,4,1,3,1,0.869591
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,5,4,5,2,3,1,0.89037
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,5,5,5,2,3,4,0.887754
3,2,3,1,3,3,2,2,2,2,2,3,3,1,1,3,1,4,4,4,1,3,1,0.900842
3,2,3,1,3,3,2,2,2,2,2,3,3,1,2,2,1,4,4,3,2,3,1,0.72997
3,2,3,1,3,3,2,2,2,2,2,3,3,1,2,2,1,4,4,4,1,5,1,0.828505
3,2,3,1,3,3,2,2,2,3,2,3,3,1,1,2,1,4,3,3,2,5,1,0.879097
3,2,3,1,3,3,2,2,2,3,2,3,3,1,1,2,1,4,4,4,1,3,1,0.912756
3,2,3,1,3,3,2,2,2,3,2,3,3,1,1,2,1,4,4,4,1,4,9,0.938112
3,2,3,1,3,3,2,3,2,2,2,3,3,1,1,2,1,4,4,4,1,4,1,0.883238
3,2,3,1,3,4,2,2,2,2,2,3,3,1,1,2,1,4,4,3,2,5,2,0.864825
3,2,3,2,3,3,2,2,1,3,3,4,3,1,1,2,1,4,4,4,1,5,1,0.80672
3,2,4,1,3,3,2,2,2,2,2,2,3,1,1,2,1,4,4,4,1,4,1,0.82877
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,3,2,3,1,0.852393
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,3,5,0.906367
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,4,8,0.919174
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,5,1,0.869822
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,5,2,3,1,0.897043
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,5,5,2,3,1,0.909906
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,5,5,2,5,1,0.849544
3,2,4,1,3,3,2,2,2,2,2,3,3,1,1,2,1,5,3,5,2,3,1,0.827923
3,3,3,1,3,2,1,3,2,2,2,3,3,1,1,2,1,4,5,5,2,5,1,0.79635
3,3,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,4,3,0.899769
3,3,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,4,1,5,1,0.861973
3,3,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,5,2,3,1,0.920875
4,2,3,1,3,3,2,2,2,2,2,3,3,1,1,2,1,4,4,5,2,5,1,0.880767
