3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0718516075637076
3,4,5,2,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.0314864278108997
4,4,5,2,2,4,6,3,2,3,3,2,2,2,2,1,3,2,4,4,3,2,0.124876381335841
3,4,5,2,2,3,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.0409509999547994
3,3,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.115596780772791
4,4,5,2,2,4,5,3,2,3,3,2,2,2,2,1,3,2,4,4,3,2,-0.0218200984543226
3,4,5,2,2,4,5,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,0.0116731936131461
2,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.00617348812800719
4,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0244106577333473
3,5,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.00465952795022991
3,4,2,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.0519266198497502
3,4,4,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.0435305991866156
3,4,3,1,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0296533883713874
3,4,3,3,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0296145571132078
3,4,3,2,1,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.0603283706130271
3,4,3,2,3,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0198933906337075
3,4,3,2,2,3,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.0325164148022419
3,4,3,2,2,5,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0225844645285758
3,4,3,2,2,4,2,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.00784612452119913
3,4,3,2,2,4,4,2,2,2,3,2,2,2,2,2,3,2,4,4,3,2,0.0426897799639289
3,4,3,2,2,4,3,1,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0306259096003501
3,4,3,2,2,4,3,3,2,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0283748193914174
3,4,3,2,2,4,3,2,1,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.0296214521955181
3,4,3,2,2,4,3,2,3,2,3,2,2,2,2,2,3,2,4,4,3,2,-0.029621452195518
3,4,3,2,2,4,3,2,2,1,3,2,2,2,2,2,3,2,4,4,3,2,-0.0380663302436826
3,4,3,2,2,4,3,2,2,3,3,2,2,2,2,2,3,2,4,4,3,2,0.00321410665536014
3,4,3,2,2,4,3,2,2,2,2,2,2,2,2,2,3,2,4,4,3,2,0.0556966410198447
3,4,3,2,2,4,3,2,2,2,4,2,2,2,2,2,3,2,4,4,3,2,-0.00440831216750498
3,4,3,2,2,4,3,2,2,2,3,1,2,2,2,2,3,2,4,4,3,2,-0.0186628329384738
3,4,3,2,2,4,3,2,2,2,3,3,2,2,2,2,3,2,4,4,3,2,0.0383763908117593
3,4,3,2,2,4,3,2,2,2,3,2,1,2,2,2,3,2,4,4,3,2,0.0486519099427826
3,4,3,2,2,4,3,2,2,2,3,2,3,2,2,2,3,2,4,4,3,2,0.0473956695397151
3,4,3,2,2,4,3,2,2,2,3,2,2,1,2,2,3,2,4,4,3,2,0.0392502623010072
3,4,3,2,2,4,3,2,2,2,3,2,2,3,2,2,3,2,4,4,3,2,0.0392502623010069
3,4,3,2,2,4,3,2,2,2,3,2,2,2,1,2,3,2,4,4,3,2,-0.0291965486594827
3,4,3,2,2,4,3,2,2,2,3,2,2,2,3,2,3,2,4,4,3,2,-0.0305017393704182
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,1,3,2,4,4,3,2,0.0163401056507097
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,3,3,2,4,4,3,2,0.0230754895776277
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,2,2,4,4,3,2,0.0193932578936403
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,4,2,4,4,3,2,-0.0273218806178615
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,1,4,4,3,2,-0.0305634129811436
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,3,4,4,3,2,-0.0278730512025438
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,3,4,3,2,0.0610678548327992
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,5,4,3,2,-0.0249399124362467
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,3,3,2,0.0159933895460115
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,5,3,2,-0.0301514431134397
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,2,2,0.000668164883140815
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,4,2,-0.0470120814770685
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,1,0.00467042248421948
3,4,3,2,2,4,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,3,-0.0263475149102429
2,4,5,2,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,0.0574022229543828
4,4,5,2,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,0.0132883162342587
3,3,5,2,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.0322988373440144
3,5,5,2,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.00585385665245875
3,4,4,2,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.0103450040969963
3,4,6,2,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.00890864472867966
3,4,5,1,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,0.0575333769966666
3,4,5,3,2,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.00161304278096636
3,4,5,2,1,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.00703057654873303
3,4,5,2,3,4,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.00697333794729948
3,4,5,2,2,5,6,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.00759324965208506
3,4,5,2,2,4,7,3,2,3,3,2,2,2,2,1,3,3,4,4,3,2,-0.0134367396445379
